time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.0019609810279295824,-0.007815168619602313,45.23811269314829,6.281822253707578,0.0003629362475843223,0.0,-0.0037672384934937277,-0.012539195113013085,28.02625291892226,-0.0009027851127363622,-3.391231471802378e-05,0.0,900.0005170250987,899.999287137478,899.9974046423329,899.9988708088877
2.1600000000000015,-0.0021936822922384814,-0.008592789469079766,46.92041427382084,6.281769320980359,0.0003606932589983458,0.0,-0.003989061159867896,-0.013385546454583824,28.049874339388086,-0.0008410902146413161,-4.432704585995871e-05,0.0,900.0001552683984,899.9997343167316,899.9967333802045,899.9992526026788
2.2200000000000015,-0.0024396085989179645,-0.00942199243389047,48.60401991558763,6.281719447564349,0.00035777698340222486,0.0,-0.004208050392230892,-0.014258364804688402,28.069813509005346,-0.0008114939964079713,-5.716271464991079e-05,0.0,899.9992464875506,899.9987277427026,899.9976169831986,899.9988349445764
2.2800000000000016,-0.002698585159863647,-0.010304329429984027,50.28872636606549,6.281672266880879,0.0003556533247062177,0.0,-0.004424101159018911,-0.015156546916361216,28.086645614248535,-0.0007360841839909299,8.115400495750925e-06,0.0,899.998258422322,900.0009032442459,899.9965756784371,899.9996482341903
2.3400000000000016,-0.002970470135664817,-0.011241277474262963,51.97436190609012,6.281629918642771,0.00035696496388037957,0.0,-0.004638684288496118,-0.016078376104256237,28.10084894150452,-0.0006453008732234082,4.93423134295281e-05,0.0,899.99875246171,900.0004217798754,899.9952570712098,899.9989504811296
2.4000000000000017,-0.003255237979589195,-0.012234177542790986,53.66078159838089,6.281593095165064,0.0003611467507322885,0.0,-0.0048537867889304875,-0.01702118259227891,28.112839453195537,-0.0005506349362638013,0.00011038152712222036,0.0,899.9983890128575,900.0008596742592,899.9964273928888,900.0002759556567
2.4600000000000017,-0.0035529790235599144,-0.013284199249541457,55.3478630696071,6.281561452385564,0.0003695506773730983,0.0,-0.0050714886708163815,-0.01798200145042497,28.122955242924554,-0.0004809008361021533,0.00019937869729924864,0.0,899.9969280240432,900.0005294352416,899.9970129931606,899.9998497478906
2.520000000000002,-0.0038639321414286045,-0.014392344588627147,57.03550257426387,6.281534480948963,0.0003823280666193085,0.0,-0.0052946297203640205,-0.018958293592312915,28.13148047752696,-0.0003868319964236255,0.00024010345714294988,0.0,899.9950425969965,899.9966871063638,899.9959754102031,899.99979601857
2.580000000000002,-0.004188495160324643,-0.015559464564017883,58.723612568956234,6.281511793697458,0.0003976765628426193,0.0,-0.0055253811046100925,-0.019947427470265577,28.138671736363136,-0.0003607009550055867,0.0002872054232227961,0.0,899.9949487664549,899.996850577754,899.9967021123517,899.9977693466102
2.640000000000002,-0.004527172671948285,-0.01678627464464214,60.412119568348125,6.281490341527396,0.00041487590188893364,0.0,-0.005765324934590597,-0.02094787927243038,28.144742125803464,-0.00035120613766231694,0.00028555587293735727,0.0,899.9965773977999,899.9965038749311,899.9974105337578,899.9978034636998
